probe_id	gene_symbol	entrez_id	ensembl_id
2346657	BTBD8	284697	ENSG00000189195
2346689	KIAA1107	23285	NA
2346727	C1orf146	388649	ENSG00000203910
2346738	RPAP2	79871	ENSG00000122484
2346934	MTF2	22823	ENSG00000143033
2347023	CCDC18	343099	ENSG00000122483
2347096	DR1	1810	ENSG00000117505
2347132	FNBP1L	54874	ENSG00000137942
2347200	LOC100129046	100129046	NA
2347275	LOC102723480	102723480	NA
2347502	ABCD3	5825	ENSG00000117528
2347588	LOC105378860	105378860	NA
2347625	SLC44A3	126969	ENSG00000143036
2347698	LOC105378862	105378862	NA
2347865	LINC01761	440594	ENSG00000233907
2347957	LOC102723661	102723661	ENSG00000237435
2348009	EEF1A1	1915	ENSG00000156508
2348060	PTBP2	58155	ENSG00000117569
2348199	DPYD	1806	ENSG00000188641
2348236	SEC63	11231	ENSG00000025796
2348296	DPYD-AS2	100873933	ENSG00000235777
2348388	LINC01776	729987	ENSG00000226053
2348437	SNX7	51375	ENSG00000162627
2348486	LOC100129620	100129620	ENSG00000232825
2348514	PLPPR4	9890	ENSG00000117600
2348569	PALMD	54873	ENSG00000099260
2348634	AGL	178	NA
2348702	SLC35A3	23443	ENSG00000117620
2348757	MFSD14A	64645	ENSG00000156875
2348792	TRMT13	54482	ENSG00000122435
2348854	RTCA	8634	ENSG00000137996
2348879	RTCA	8634	ENSG00000137996
2348885	CDC14A	8556	ENSG00000079335
2348896	CDC14A	8556	ENSG00000079335
2348962	GPR88	54112	ENSG00000181656
2348992	VCAM1	7412	ENSG00000162692
2349043	SLC30A7	148867	ENSG00000162695
2349096	LOC102606465	102606465	NA
2349129	S1PR1	1901	ENSG00000170989
2349159	LINC01307	104355286	ENSG00000231671
2349196	LINC01709	105378872	NA
2349211	DNAJA1P5	94236	NA
2349535	AMY2A	279	ENSG00000243480
2349589	LOC100129138	100129138	ENSG00000215869
2349709	MATR3	9782	NA
2349713	MATR3	9782	NA
2349800	LINC01661	105378889	NA
2349848	PRMT6	55170	ENSG00000198890
2349863	NTNG1	22854	ENSG00000162631
2350062	VAV3-AS1	100873946	ENSG00000230489
2350145	NUP58	9818	ENSG00000139496
2350186	NBPF6	653149	ENSG00000186086
2350237	FAM102B	284611	ENSG00000162636
2350278	LOC105378890	105378890	NA
2350283	LOC105378890	105378890	NA
2350287	PRPF38B	55119	ENSG00000134186
2350316	FNDC7	163479	ENSG00000143107
2350339	STXBP3	6814	ENSG00000116266
2350391	SPATA42	642864	ENSG00000203897
2350403	GPSM2	29899	ENSG00000121957
2350469	TMEM167B	56900	ENSG00000215717
2350483	SCARNA2	677766	NA
2350489	KIAA1324	57535	ENSG00000116299
2350551	SARS	6301	ENSG00000031698
2350596	CELSR2	1952	ENSG00000143126
2350714	SYPL2	284612	ENSG00000143028
2350731	SYPL2	284612	ENSG00000143028
2350733	SYPL2	284612	ENSG00000143028
2350739	SYPL2	284612	ENSG00000143028
2350741	ATXN7L2	127002	ENSG00000162650
2350781	SYPL2	284612	ENSG00000143028
2350783	SYPL2	284612	ENSG00000143028
2350785	SYPL2	284612	ENSG00000143028
2350787	CYB561D1	284613	ENSG00000174151
2350818	GPR61	83873	ENSG00000156097
2350840	GNAI3	2773	ENSG00000065135
2350861	GNAI3	2773	ENSG00000065135
2350868	MIR197	406974	ENSG00000065135
2350880	AMPD2	271	ENSG00000116337
2351004	GSTM5	2949	ENSG00000134201
2351063	CSF1	1435	ENSG00000184371
2351121	AHCYL1	10768	ENSG00000168710
2351171	STRIP1	85369	ENSG00000143093
2351233	UBL4B	164153	ENSG00000186150
2351246	SLC6A17	388662	ENSG00000197106
2351393	RBM15	64783	ENSG00000162775
2351418	RBM15	64783	ENSG00000162775
2351445	LAMTOR5-AS1	101410535	NA
2351465	PROK1	84432	ENSG00000143125
2351478	CYMP	643160	ENSG00000240194
2351572	CD53	963	ENSG00000143119
2351632	CEPT1	10390	ENSG00000134255
2351746	CHIAP2	149620	ENSG00000203878
2351787	PIFO	128344	ENSG00000173947
2351817	ATP5F1	515	ENSG00000116459
2351854	C1orf162	128346	ENSG00000143110
2351872	RAP1A	5906	ENSG00000116473
2351929	FAM212B-AS1	100506343	ENSG00000227811
2351940	DDX20	11218	ENSG00000064703
2351999	KCND3-AS1	100873995	ENSG00000237556
2352012	LINC01750	643355	NA
2352020	LOC105378906	105378906	NA
2352169	WNT2B	7482	ENSG00000134245
2352215	ST7L	54879	ENSG00000007341
2352218	ST7L	54879	ENSG00000007341
2352228	CAPZA1	829	ENSG00000116489
2352275	MOV10	4343	ENSG00000155363
2352335	LOC105378910	105378910	NA
2352338	FAM19A3	284467	ENSG00000184599
2352397	HP08777	105378912	NA
2352428	AKR7A2P1	246182	NA
2352438	SLC16A1-AS1	100506392	ENSG00000226419
2352501	LRIG2	9860	ENSG00000198799
2352547	LOC102723919	102723919	NA
2352551	LOC102723919	102723919	NA
2352710	AP4B1-AS1	100287722	ENSG00000226167
2352732	AP4B1-AS1	100287722	ENSG00000226167
2352743	DCLRE1B	64858	ENSG00000118655
2352758	HIPK1	204851	ENSG00000163349
2352804	OLFML3	56944	ENSG00000116774
2352974	ZNF354C	30832	ENSG00000177932
2353021	SYCP1	6847	ENSG00000198765
2353067	TSHB	7252	ENSG00000134200
2353093	LINC01765	105378916	NA
2353117	LOC105378917	105378917	NA
2353233	CNOT7	29883	ENSG00000198791
2353237	VANGL1	81839	ENSG00000173218
2353281	VANGL1	81839	ENSG00000173218
2353283	VANGL1	81839	ENSG00000173218
2353287	VANGL1	81839	ENSG00000173218
2353289	VANGL1	81839	ENSG00000173218
2353310	NHLH2	4808	ENSG00000177551
2353315	LINC01649	101928995	ENSG00000228127
2353337	SLC22A15	55356	ENSG00000163393
2353396	MAB21L3	126868	ENSG00000173212
2353477	ATP1A1	476	ENSG00000163399
2353575	LOC105378925	105378925	NA
2353653	C1orf137	388667	NA
2353669	CD2	914	ENSG00000116824
2353704	LOC105378927	105378927	NA
2353717	PTGFRN	5738	ENSG00000134247
2353749	CD101	9398	ENSG00000134256
2353773	TTF2	8458	ENSG00000116830
2353829	TTF2	8458	ENSG00000116830
2353875	LINC01525	104355292	ENSG00000235202
2353881	MAN1A2	10905	ENSG00000198162
2353988	FAM46C	54855	ENSG00000183508
2354082	WDR3	10885	ENSG00000065183
2354132	SPAG17	200162	ENSG00000155761
2354138	SPAG17	200162	ENSG00000155761
2354140	SPAG17	200162	ENSG00000155761
2354293	WARS2-IT1	104472716	NA
2354311	LOC101929147	101929147	ENSG00000231365
2354404	LINC01780	105378934	ENSG00000232650
2354406	LINC01780	105378934	ENSG00000232650
2354422	HAO2-IT1	100874270	ENSG00000230921
2354553	HSD3B1	3283	ENSG00000203857
2354591	HSD3BP4	128102	NA
2354733	LOC105378938	105378938	NA
2354793	LOC101929178	101929178	NA
2354799	LOC105378940	105378940	NA
2354959	ANKRD20A12P	100874392	NA
2354961	ANKRD20A12P	100874392	NA
2354999	LOC100233156	100233156	ENSG00000188681
2355001	LOC389834	389834	NA
2355004	LOC389834	389834	NA
2355006	LOC389834	389834	NA
2355012	LOC101927615	101927615	NA
2355040	LOC101060632	101060632	NA
2355042	LOC101060632	101060632	NA
2355044	LOC101060632	101060632	NA
2355046	LOC101060632	101060632	NA
2355104	LOC105378946	105378946	NA
2355117	SRGAP2-AS1	100873165	ENSG00000230806
2355229	FAM91A1	157769	ENSG00000176853
2355231	FAM91A1	157769	ENSG00000176853
2355239	PDE4DIP	9659	ENSG00000178104
2355242	PDE4DIP	9659	ENSG00000178104
2355301	PDE4DIP	9659	ENSG00000178104
2355303	PDE4DIP	9659	ENSG00000178104
2355305	PDE4DIP	9659	ENSG00000178104
2355350	PDE4DIP	9659	ENSG00000178104
2355352	PDE4DIP	9659	ENSG00000178104
2355631	SEC22B	9554	ENSG00000265808
2355633	LOC102724364	102724364	NA
2355635	LOC102724364	102724364	NA
2355638	LOC102724364	102724364	NA
2355648	LOC100996763	100996763	ENSG00000270629
2355863	NBPF9	400818	ENSG00000269713
2355865	NBPF9	400818	ENSG00000269713
2355869	NBPF10	100132406	ENSG00000271425
2355873	NBPF10	100132406	ENSG00000271425
2355917	NBPF10	100132406	ENSG00000271425
2356063	NBPF10	100132406	ENSG00000271425
2356084	NBPF10	100132406	ENSG00000271425
2356097	RNVU1-6	101954276	ENSG00000201558
2356100	HFE2	148738	ENSG00000168509
2356115	TXNIP	10628	ENSG00000265972
2356142	LIX1L	128077	ENSG00000271601
2356158	ANKRD34A	284615	ENSG00000272031
2356173	ANKRD34A	284615	ENSG00000272031
2356175	ANKRD34A	284615	ENSG00000272031
2356177	ANKRD34A	284615	ENSG00000272031
2356181	RBM8A	9939	ENSG00000265241
2356205	PEX11B	8799	ENSG00000131779
2356218	ITGA10	8515	ENSG00000143127
2356273	ANKRD35	148741	ENSG00000198483
2356344	RNF115	27246	ENSG00000265491
2356491	GPR89A	653519	ENSG00000117262
2356493	GPR89B	51463	NA
2356504	LOC105371288	105371288	NA
2356605	ABHD17A	81926	ENSG00000129968
2356632	LOC100505824	100505824	ENSG00000232265
2356680	PDIA3P1	171423	NA
2356721	CHD1L	9557	ENSG00000131778
2356818	BCL9	607	ENSG00000116128
2356895	LOC102723321	102723321	NA
2356946	LOC102723321	102723321	NA
2356979	GJA8	2703	ENSG00000121634
2356999	GJA8	2703	ENSG00000121634
2357040	LOC284561	284561	NA
2357062	LOC284561	284561	NA
2357064	LOC284561	284561	NA
2357161	RNVU1-3	101954272	ENSG00000201183
2357166	LOC105369199	105369199	NA
2357168	LOC100132057	100132057	NA
2357361	LOC105371312	105371312	NA
2357380	NBPF15	284565	ENSG00000266338
2357443	KMT2C	58508	ENSG00000055609
2357516	LOC100996732	100996732	NA
2357518	LOC100996732	100996732	NA
2357520	LOC100996732	100996732	NA
2357522	LOC100996732	100996732	NA
2357737	LOC105379574	105379574	NA
2357739	LOC107985108	107985108	NA
2357767	LINC00869	57234	ENSG00000277147
2357781	LINC00869	57234	ENSG00000277147
2357783	FAM91A1	157769	ENSG00000176853
2357785	LINC00869	57234	ENSG00000277147
2357787	LINC00869	57234	ENSG00000277147
2357802	LOC388692	388692	ENSG00000272419
2357809	LOC103091866	103091866	ENSG00000272419
2357915	HIST2H2BC	337873	ENSG00000203819
2357952	HIST2H2AC	8338	ENSG00000184260
2357959	HIST2H2AC	8338	ENSG00000184260
2357961	BOLA1	51027	ENSG00000178096
2357996	VPS45	11311	ENSG00000136631
2358044	PLEKHO1	51177	ENSG00000023902
2358066	PLEKHO1	51177	ENSG00000023902
2358092	CA14	23632	ENSG00000118298
2358117	C1orf54	79630	ENSG00000118292
2358136	CIART	148523	ENSG00000159208
2358153	MRPS21	54460	ENSG00000266472
2358171	PRPF3	9129	ENSG00000117360
2358221	RPRD2	23248	ENSG00000163125
2358320	TARS2	80222	ENSG00000143374
2358360	ECM1	1893	ENSG00000143369
2358383	FALEC	100874054	ENSG00000228126
2358386	LOC105371436	105371436	NA
2358393	ADAMTSL4	54507	ENSG00000143382
2358424	ADAMTSL4	54507	ENSG00000143382
2358457	GABPB2	126626	ENSG00000143458
2358508	LOC100996521	100996521	NA
2358518	LOC100996521	100996521	NA
2358520	SETDB1	9869	ENSG00000143379
2358591	ANXA9	8416	ENSG00000143412
2358623	PRUNE1	58497	ENSG00000143363
2358646	BNIPL	149428	ENSG00000163141
2358671	C1orf56	54964	ENSG00000143443
2358693	MLLT11	10962	ENSG00000213190
2358700	GABPB2	126626	ENSG00000143458
2358855	ZNF687	57592	ENSG00000143373
2358901	GBAT2	101927886	NA
2358906	PSMB4	5692	ENSG00000159377
2358949	CGN	57530	ENSG00000143375
2358993	TUFT1	7286	ENSG00000143367
2359034	FKTN	2218	ENSG00000106692
2359036	SNX27	81609	ENSG00000143376
2359081	RIIAD1	284485	ENSG00000178796
2359113	OAZ3	51686	ENSG00000143450
2359151	LOC100132111	100132111	NA
2359227	SPTLC1	10558	ENSG00000090054
2359243	FLG-AS1	339400	ENSG00000237975
2359282	LCE5A	254910	ENSG00000186207
2359302	CRCT1	54544	ENSG00000169509
2359322	LCE3C	353144	ENSG00000244057
2359329	LCE3B	353143	ENSG00000187238
2359343	LINC00302	388699	NA
2359352	LCE2D	353141	ENSG00000187223
2359360	LCE2B	26239	ENSG00000159455
2359371	LCE2C	353140	ENSG00000187180
2359377	LCE2A	353139	ENSG00000187173
2359386	LCE4A	199834	ENSG00000187170
2359423	C1orf68	100129271	ENSG00000198854
2359431	LCE1F	353137	ENSG00000240386
2359433	LCE1E	353135	ENSG00000186226
2359439	LCE1D	353134	ENSG00000172155
2359444	LCE1B	353132	ENSG00000196734
2359453	SMCP	4184	ENSG00000163206
2359470	IVL	3713	ENSG00000163207
2359483	SPRR4	163778	ENSG00000184148
2359492	SPRR1A	6698	ENSG00000169474
2359504	SPRR3	6707	ENSG00000163209
2359515	LOC105371446	105371446	NA
2359517	LOC105371446	105371446	NA
2359519	LOC105371446	105371446	NA
2359521	SPRR1B	6699	ENSG00000169469
2359583	LELP1	149018	ENSG00000203784
2359600	LOC101928009	101928009	ENSG00000229699
2359623	PRR9	574414	ENSG00000203783
2359646	LOR	4014	ENSG00000203782
2359664	S100A9	6280	ENSG00000163220
2359691	S100A7A	338324	ENSG00000184330
2359722	S100A1	6271	ENSG00000160678
2359736	CHTOP	26097	ENSG00000160679
2359764	SNAPIN	23557	ENSG00000143553
2359780	NPR1	4881	ENSG00000169418
2359817	INTS3	65123	NA
2359885	SLC27A3	11000	NA
2359916	LOC343052	343052	NA
2359975	LOC101928059	101928059	NA
2359993	CREB3L4	148327	ENSG00000143578
2360083	UBAP2L	9898	ENSG00000143569
2360158	HAX1	10456	ENSG00000143575
2360186	AQP10	89872	ENSG00000143595
2360206	ATP8B2	57198	ENSG00000143515
2360257	IL6R	3570	ENSG00000160712
2360301	TDRD10	126668	ENSG00000163239
2360308	TDRD10	126668	ENSG00000163239
2360310	TDRD10	126668	ENSG00000163239
2360341	UBE2Q1-AS1	100874097	ENSG00000229780
2360346	CHRNB2	1141	ENSG00000160716
2360446	LOC101928120	101928120	NA
2360452	CKS1B	1163	ENSG00000173207
2360498	LENEP	55891	ENSG00000163352
2360506	ZBTB7B	51043	ENSG00000160685
2360541	DCST1	149095	ENSG00000163357
2360576	ADAM15	8751	ENSG00000143537
2360633	EFNA4	1945	ENSG00000243364
2360647	EFNA3	1944	ENSG00000143590
2360677	EFNA1	1942	ENSG00000169242
2360700	SLC50A1	55974	ENSG00000169241
2360717	DPM3	54344	ENSG00000179085
2360728	TRIM46	80128	ENSG00000163462
2360757	LOC105371450	105371450	NA
2360773	MTX1	4580	ENSG00000173171
2360818	HCN3	57657	NA
2360850	FDPS	2224	ENSG00000160752
2360887	RUSC1	23623	ENSG00000160753
2360974	DAP3	7818	ENSG00000132676
2361098	DAP3	7818	ENSG00000132676
2361183	PPP2R5E	5529	ENSG00000154001
2361196	RXFP4	339403	ENSG00000173080
2361241	LAMTOR2	28956	ENSG00000116586
2361257	RAB25	57111	ENSG00000132698
2361279	LMNA	4000	ENSG00000160789
2361342	SEMA4A	64218	ENSG00000196189
2361384	SLC25A44	9673	ENSG00000160785
2361447	TMEM79	84283	ENSG00000163472
2361472	TSACC	128229	ENSG00000163467
2361488	RHBG	57127	ENSG00000132677
2361564	TTC24	164118	ENSG00000187862
2361584	NAXE	128240	ENSG00000163382
2361603	GPATCH4	54865	ENSG00000160818
2361607	GPATCH4	54865	ENSG00000160818
2361612	HAPLN2	60484	ENSG00000132702
2361635	BCAN	63827	ENSG00000132692
2361697	RRNAD1	51093	ENSG00000143303
2361731	PRCC	5546	ENSG00000143294
2361761	NTRK1	4914	ENSG00000198400
2361795	PEAR1	375033	ENSG00000187800
2361797	PEAR1	375033	ENSG00000187800
2361839	LRRC71	149499	ENSG00000160838
2361876	ARHGEF11	9826	ENSG00000132694
2361916	CYCSP52	360155	ENSG00000235700
2361947	LOC105371455	105371455	NA
2362013	SON	6651	ENSG00000159140
2362030	SON	6651	ENSG00000159140
2362064	LOC105371458	105371458	ENSG00000236957
2362089	KIRREL	55243	ENSG00000183853
2362157	CD1D	912	ENSG00000158473
2362180	CD1A	909	ENSG00000158477
2362201	CD1C	911	ENSG00000158481
2362215	CD1C	911	ENSG00000158481
2362217	EI24	9538	ENSG00000149547
2362228	CD1E	913	ENSG00000158488
2362230	CD1E	913	ENSG00000158488
2362262	EI24	9538	ENSG00000149547
2362270	OR10K1	391109	ENSG00000173285
2362276	OR10R2	343406	ENSG00000198965
2362323	OR6K6	128371	ENSG00000180433
2362333	MNDA	4332	ENSG00000163563
2362351	PYHIN1	149628	ENSG00000163564
2362392	PYHIN1	149628	ENSG00000163564
2362394	IFI16	3428	ENSG00000163565
2362469	CADM3	57863	ENSG00000162706
2362511	ACKR1	2532	ENSG00000213088
2362527	ACKR1	2532	ENSG00000213088
2362537	FCER1A	2205	ENSG00000179639
2362573	OR10J1	26476	ENSG00000196184
2362591	OR10J1	26476	ENSG00000196184
2362598	LOC105371462	105371462	NA
2362613	LOC105371462	105371462	NA
2362651	APCS	325	ENSG00000132703
2362702	DUSP23	54935	ENSG00000158716
2362723	FCRL6	343413	ENSG00000181036
2362746	SLAMF8	56833	ENSG00000158714
2362790	LINC01133	100505633	ENSG00000224259
2362860	KCNJ9	3765	ENSG00000162728
2362892	ATP1A2	477	ENSG00000018625
2362950	ATP1A4	480	ENSG00000132681
2362991	CASQ1	844	ENSG00000143318
2363042	PEA15	8682	ENSG00000162734
2363068	DCAF8	50717	ENSG00000132716
2363074	SUMO1P3	474338	NA
2363084	NCSTN	23385	ENSG00000162736
2363128	NHLH1	4807	ENSG00000171786
2363136	VANGL2	57216	ENSG00000162738
2363169	LOC105371468	105371468	NA
2363202	SLAMF7	57823	ENSG00000026751
2363248	LY9	4063	ENSG00000122224
2363293	SMS	6611	ENSG00000102172
2363318	LOC101928372	101928372	ENSG00000198358
2363364	LOC105371471	105371471	NA
2363372	KLHDC9	126823	ENSG00000162755
2363389	NIT1	4817	ENSG00000158793
2363424	UFC1	51506	ENSG00000143222
2363444	USP21	27005	ENSG00000143258
2363484	PPOX	5498	ENSG00000143224
2363525	NDUFS2	4720	ENSG00000158864
2363562	FCER1G	2207	ENSG00000158869
2363579	TOMM40L	84134	ENSG00000158882
2363602	FBLIM1	54751	ENSG00000162458
2363610	PCP4L1	654790	ENSG00000248485
2363618	SDHC	6391	ENSG00000143252
2363640	SDHC	6391	ENSG00000143252
2363782	FCGR2A	2212	ENSG00000143226
2363852	FCRLA	84824	ENSG00000132185
2363876	FCRLB	127943	ENSG00000162746
2363902	DUSP12	11266	ENSG00000081721
2363919	ATF6	22926	ENSG00000118217
2363992	LOC100422526	100422526	NA
2364155	UHMK1	127933	ENSG00000152332
2364189	UAP1	6675	ENSG00000117143
2364231	DDR2	4921	ENSG00000162733
2364381	RGS4	5999	ENSG00000117152
2364413	LOC101928404	101928404	ENSG00000232892
2364438	NUF2	83540	ENSG00000143228
2364631	HMGB3	3149	ENSG00000029993
2365000	LOC105371561	105371561	NA
2365004	LOC102725140	102725140	NA
2365086	LRRC52	440699	ENSG00000162763
2365119	MGST3	4259	ENSG00000143198
2365181	LOC440700	440700	ENSG00000215838
2365198	LOC100147773	100147773	NA
2365328	LOC105371586	105371586	NA
2365391	FMO9P	116123	ENSG00000215834
2365496	POGK	57645	ENSG00000143157
2365549	TADA1	117143	ENSG00000152382
2365551	TADA1	117143	ENSG00000152382
2365553	TADA1	117143	ENSG00000152382
2365630	LOC105371600	105371600	NA
2365637	DUSP27	92235	ENSG00000198842
2365675	POU2F1	5451	ENSG00000143190
2365786	POU2F1	5451	ENSG00000143190
2365788	POU2F1	5451	ENSG00000143190
2365790	POU2F1	5451	ENSG00000143190
2365816	LOC101928512	101928512	NA
2365820	LOC101928512	101928512	NA
2365872	RCSD1	92241	ENSG00000198771
2365946	LINC00324	284029	ENSG00000178977
2365958	MPZL1	9019	ENSG00000197965
2365998	MPZL1	9019	ENSG00000197965
2366028	DCAF6	55827	ENSG00000143164
2366132	TIPRL	261726	ENSG00000143155
2366156	SFT2D2	375035	ENSG00000213064
2366184	TBX19	9095	ENSG00000143178
2366355	LINC00626	79100	ENSG00000225826
2366362	LOC105371606	105371606	NA
2366367	LOC105371606	105371606	NA
2366422	ATP1B1	481	ENSG00000143153
2366490	BLZF1	8548	ENSG00000117475
2366581	C1orf112	55732	ENSG00000000460
2366682	MRPS10	55173	ENSG00000048544
2366726	LINC01681	105371609	NA
2366753	GORAB	92344	ENSG00000120370
2366884	MROH9	80133	ENSG00000117501
2366935	ALKBH8	91801	ENSG00000137760
2366941	FMO3	2328	ENSG00000007933
2366975	FMO6P	388714	ENSG00000117507
2367015	FMO2	2327	ENSG00000094963
2367050	FMO1	2326	ENSG00000010932
2367154	PRRC2C	23215	ENSG00000117523
2367283	LOC105371614	105371614	NA
2367287	METTL13	51603	ENSG00000010165
2367475	DNM3-IT1	100874284	ENSG00000233540
2367495	C1orf105	92346	ENSG00000180999
2367537	SUCO	51430	ENSG00000094975
2367599	FASLG	356	ENSG00000117560
2367620	SLC25A38	54977	ENSG00000144659
2367714	CCNG1	900	ENSG00000113328
2367743	PRDX6	9588	ENSG00000117592
2367778	LOC730159	730159	ENSG00000232113
2367784	LOC105371619	105371619	NA
2367793	KLHL20	27252	ENSG00000076321
2367843	DARS2	55157	ENSG00000117593
2367888	GAS5	60674	ENSG00000234741
2367892	ZBTB37	84614	ENSG00000185278
2367958	LOC105371620	105371620	ENSG00000224977
2367963	RABGAP1L	9910	ENSG00000152061
2368180	GPR52	9293	ENSG00000203737
2368198	CACYBP	27101	ENSG00000116161
2368246	TNN	63923	ENSG00000120332
2368394	LOC101928727	101928727	NA
2368492	LINC01657	101928751	ENSG00000224718
2368590	PAPPA2	60676	ENSG00000116183
2368706	PAPPA2	60676	ENSG00000116183
2368840	BRINP2	57795	ENSG00000198797
2368891	BRINP2	57795	ENSG00000198797
2368909	LINC01645	102724661	NA
2369029	LINC01741	101928778	ENSG00000236720
2369236	RASAL2	9462	ENSG00000075391
2369238	RASAL2	9462	ENSG00000075391
2369252	TEX35	84066	ENSG00000240021
2369325	C1orf220	400798	ENSG00000213057
2369339	RALGPS2	55103	ENSG00000116191
2369463	FAM20B	9917	ENSG00000116199
2369484	TOR3A	64222	ENSG00000186283
2369557	SOAT1	6646	ENSG00000057252
2369603	SOAT1	6646	ENSG00000057252
2369605	SOAT1	6646	ENSG00000057252
2369607	SOAT1	6646	ENSG00000057252
2369609	AXDND1	126859	ENSG00000162779
2369680	TDRD5	163589	ENSG00000162782
2369709	FAM163A	148753	NA
2369713	FAM163A	148753	NA
2369796	TOR1AIP1	26092	ENSG00000143337
2369843	CEP350	9857	ENSG00000135837
2370019	LOC100506242	100506242	NA
2370032	LHX4	89884	ENSG00000121454
2370084	VDAC1	7416	ENSG00000213585
2370101	OVAAL	148756	ENSG00000236719
2370123	XPR1	9213	ENSG00000143324
2370202	KIAA1614	57710	ENSG00000135835
2370317	MR1	3140	ENSG00000153029
2370355	IER5	51278	ENSG00000162783
2370390	LINC01732	101928973	ENSG00000237292
2370395	LINC01699	100287948	ENSG00000179452
2370433	CACNA1E	777	ENSG00000198216
2370638	CACNA1E	777	ENSG00000198216
2370640	CACNA1E	777	ENSG00000198216
2370642	CACNA1E	777	ENSG00000198216
2370644	CACNA1E	777	ENSG00000198216
2370646	CACNA1E	777	ENSG00000198216
2370648	CACNA1E	777	ENSG00000198216
2370650	CACNA1E	777	ENSG00000198216
2370654	CACNA1E	777	ENSG00000198216
2370768	LINC00272	388719	ENSG00000203729
2370804	RGSL1	353299	ENSG00000121446
2370821	RGSL1	353299	ENSG00000121446
2370823	RGSL1	353299	ENSG00000121446
2370874	LINC01686	284648	ENSG00000261504
2370916	LINC01688	105371644	NA
2370926	NPL	80896	ENSG00000135838
2370991	DHX9	1660	ENSG00000135829
2371065	LAMC1	3915	ENSG00000135862
2371139	LAMC2	3918	ENSG00000058085
2371233	LOC105371646	105371646	NA
2371255	SMG7	9887	ENSG00000116698
2371346	RGL1	23179	ENSG00000143344
2371645	LOC105371649	105371649	NA
2371694	RNF2	6045	ENSG00000121481
2371729	LINC01633	101929069	ENSG00000260976
2371738	SWT1	54823	ENSG00000116668
2371816	LOC102724897	102724897	NA
2371863	GS1-204I12.4	105371653	NA
2371865	GS1-204I12.4	105371653	NA
2371873	HMCN1	83872	ENSG00000143341
2372103	PRG4	10216	ENSG00000116690
2372141	C1orf27	54953	ENSG00000157181
2372169	OCLM	10896	ENSG00000262180
2372183	LOC102724919	102724919	ENSG00000229739
2372197	PACERR	103752588	ENSG00000273129
2372211	PLA2G4A	5321	ENSG00000116711
2372325	ERVMER61-1	339476	NA
2372568	LOC105371659	105371659	NA
2372604	LINC01351	101929120	NA
2372608	LINC01351	101929120	NA
2372617	LINC01720	440704	ENSG00000231175
2372719	RGS18	64407	ENSG00000150681
2372736	RGS18	64407	ENSG00000150681
2372738	RGS18	64407	ENSG00000150681
